datetime,id
2020-08-09 10:03:10,00072
2020-08-09 10:05:04,00073
2020-08-09 10:05:34,00074
2020-08-09 10:09:23,00075
2020-08-09 10:09:23,00076
2020-08-09 10:11:05,00077
2020-08-09 10:12:37,00078
2020-08-09 10:12:52,00079
2020-08-09 10:14:30,00080
2020-08-09 10:18:06,00081
2020-08-09 10:18:21,00082
2020-08-09 10:19:19,00083
2020-08-09 10:19:36,00084
2020-08-09 10:20:38,00085
2020-08-09 10:22:08,00086
2020-08-09 10:22:30,00087
2020-08-09 10:22:53,00088
2020-08-09 10:23:37,00089
2020-08-09 10:24:41,00090
2020-08-09 10:25:49,00091
2020-08-09 10:25:59,00092
2020-08-09 10:27:09,00093
2020-08-09 10:27:09,00094
2020-08-09 10:27:32,00095
2020-08-09 10:27:50,00096
2020-08-09 10:28:52,00097
2020-08-09 10:29:33,00098
2020-08-09 10:29:33,00099
2020-08-09 10:31:05,00100
2020-08-09 10:32:01,00101
2020-08-09 10:32:12,00102
2020-08-09 10:32:15,00103
2020-08-09 10:32:24,00104
2020-08-09 10:33:51,00105
2020-08-09 10:34:13,00106
2020-08-09 10:34:36,00107
2020-08-09 10:34:50,00108
2020-08-09 10:35:38,00109
2020-08-09 10:36:12,00110
2020-08-09 10:36:29,00111
2020-08-09 10:36:33,00112
2020-08-09 10:37:30,00113
2020-08-09 10:38:49,00114
2020-08-09 10:39:54,00115
2020-08-09 10:41:49,00116
2020-08-09 10:42:28,00117
2020-08-09 10:42:36,00118
2020-08-09 10:42:41,00119
2020-08-09 10:43:00,00120
2020-08-09 10:43:56,00121
2020-08-09 10:43:57,00122
2020-08-09 10:44:24,00123
2020-08-09 10:44:47,00124
2020-08-09 10:44:56,00125
2020-08-09 10:45:36,00126
2020-08-09 10:46:01,00127
2020-08-09 10:46:02,00128
2020-08-09 10:46:52,00129
2020-08-09 10:47:02,00130
2020-08-09 10:47:34,00131
2020-08-09 10:47:47,00132
2020-08-09 10:47:50,00133
2020-08-09 10:47:51,00134
2020-08-09 10:48:06,00135
2020-08-09 10:48:12,00136
2020-08-09 10:48:17,00137
2020-08-09 10:49:00,00138
2020-08-09 10:49:35,00139
2020-08-09 10:53:00,00140
2020-08-09 10:53:01,00141
2020-08-09 10:53:55,00142
2020-08-09 10:55:48,00143
2020-08-09 10:55:49,00144
2020-08-09 10:56:06,00145
2020-08-09 10:56:07,00146
2020-08-09 10:56:45,00147
2020-08-09 10:57:08,00148
2020-08-09 10:57:26,00149
2020-08-09 10:58:05,00150
2020-08-09 10:58:35,00151
2020-08-09 11:00:11,00152
2020-08-09 11:00:18,00153
2020-08-09 11:01:34,00154
2020-08-09 11:01:35,00155
2020-08-09 11:02:01,00156
2020-08-09 11:03:29,00157
2020-08-09 11:03:40,00158
2020-08-09 11:03:50,00159
2020-08-09 11:04:30,00160
2020-08-09 11:05:18,00161
2020-08-09 11:05:34,00162
2020-08-09 11:06:13,00163
2020-08-09 11:07:15,00164
2020-08-09 11:07:37,00165
2020-08-09 11:07:43,00166
2020-08-09 11:08:07,00167
2020-08-09 11:08:28,00168
2020-08-09 11:08:30,00169
2020-08-09 11:08:38,00170
2020-08-09 11:09:16,00171
2020-08-09 11:09:16,00172
2020-08-09 11:09:50,00173
2020-08-09 11:09:57,00174
2020-08-09 11:10:03,00175
2020-08-09 11:10:34,00176
2020-08-09 11:10:40,00177
2020-08-09 11:10:55,00178
2020-08-09 11:11:24,00179
2020-08-09 11:12:25,00180
2020-08-09 11:12:35,00181
2020-08-09 11:15:12,00182
2020-08-09 11:15:13,00183
2020-08-09 11:15:17,00184
2020-08-09 11:15:26,00185
2020-08-09 11:15:52,00186
2020-08-09 11:16:01,00187
2020-08-09 11:16:11,00188
2020-08-09 11:16:34,00189
2020-08-09 11:16:45,00190
2020-08-09 11:18:11,00191
2020-08-09 11:18:24,00192
2020-08-09 11:18:39,00193
2020-08-09 11:19:24,00194
2020-08-09 11:19:28,00195
2020-08-09 11:20:16,00196
2020-08-09 11:20:30,00197
2020-08-09 11:20:47,00198
2020-08-09 11:21:14,00199
2020-08-09 11:22:04,00200
2020-08-09 11:22:23,00201
2020-08-09 11:22:32,00202
2020-08-09 11:24:20,00203
2020-08-09 11:24:41,00204
2020-08-09 11:25:21,00205
2020-08-09 11:25:38,00206
2020-08-09 11:25:45,00207
2020-08-09 11:26:04,00208
2020-08-09 11:26:27,00209
2020-08-09 11:28:06,00210
2020-08-09 11:28:31,00211
2020-08-09 11:29:11,00212
2020-08-09 11:29:26,00213
2020-08-09 11:29:49,00214
2020-08-09 11:30:11,00215
2020-08-09 11:32:03,00216
2020-08-09 11:32:21,00217
2020-08-09 11:33:01,00218
2020-08-09 11:33:16,00219
2020-08-09 11:33:47,00220
2020-08-09 11:34:33,00221
2020-08-09 11:34:47,00222
2020-08-09 11:35:08,00223
2020-08-09 11:35:12,00224
2020-08-09 11:35:29,00225
2020-08-09 11:36:52,00226
2020-08-09 11:36:56,00227
2020-08-09 11:38:43,00228
2020-08-09 11:39:35,00229
2020-08-09 11:39:56,00230
2020-08-09 11:40:03,00231
2020-08-09 11:41:19,00232
2020-08-09 11:41:22,00233
2020-08-09 11:41:43,00234
2020-08-09 11:45:19,00235
2020-08-09 11:45:32,00236
2020-08-09 11:46:01,00237
2020-08-09 11:46:10,00238
2020-08-09 11:46:23,00239
2020-08-09 11:46:38,00240
2020-08-09 11:46:56,00241
2020-08-09 11:46:57,00242
2020-08-09 11:47:27,00243
2020-08-09 11:48:03,00244
2020-08-09 11:49:44,00245
2020-08-09 11:50:56,00246
2020-08-09 11:53:19,00247
2020-08-09 11:53:35,00248
2020-08-09 11:54:02,00249
2020-08-09 11:54:56,00250
2020-08-09 11:55:05,00251
2020-08-09 11:55:18,00252
2020-08-09 11:56:24,00253
2020-08-09 11:56:28,00254
2020-08-09 11:56:35,00255
2020-08-09 11:57:14,00256
2020-08-09 11:57:59,00257
2020-08-09 11:58:43,00258
2020-08-09 11:59:09,00259
2020-08-09 11:59:17,00260
2020-08-09 11:59:48,00261
2020-08-09 12:00:42,00262
2020-08-09 12:00:42,00263
2020-08-09 12:00:59,00264
2020-08-09 12:01:06,00265
2020-08-09 12:01:18,00266
2020-08-09 12:01:26,00267
2020-08-09 12:01:59,00268
2020-08-09 12:03:49,00269
2020-08-09 12:04:16,00270
2020-08-09 12:05:35,00271
2020-08-09 12:09:22,00272
2020-08-09 12:09:22,00273
2020-08-09 12:09:25,00274
2020-08-09 12:09:45,00275
2020-08-09 12:10:07,00276
2020-08-09 12:10:09,00277
2020-08-09 12:11:35,00278
2020-08-09 12:11:44,00279
2020-08-09 12:12:03,00280
2020-08-09 12:12:14,00281
2020-08-09 12:13:55,00282
2020-08-09 12:14:15,00283
2020-08-09 12:14:32,00284
2020-08-09 12:14:45,00285
2020-08-09 12:15:04,00286
2020-08-09 12:16:16,00287
2020-08-09 12:16:35,00288
2020-08-09 12:17:20,00289
2020-08-09 12:17:32,00290
2020-08-09 12:18:12,00291
2020-08-09 12:18:34,00292
2020-08-09 12:19:55,00293
2020-08-09 12:20:43,00294
2020-08-09 12:20:53,00295
2020-08-09 12:21:14,00296
2020-08-09 12:23:10,00297
2020-08-09 12:23:14,00298
2020-08-09 12:23:58,00299
2020-08-09 12:24:10,00300
2020-08-09 12:24:20,00301
2020-08-09 12:24:27,00302
2020-08-09 12:25:05,00303
2020-08-09 12:26:26,00304
2020-08-09 12:26:29,00305
2020-08-09 12:27:10,00306
2020-08-09 12:27:10,00307
2020-08-09 12:27:29,00308
2020-08-09 12:27:56,00309
2020-08-09 12:27:57,00310
2020-08-09 12:28:20,00311
2020-08-09 12:28:21,00312
2020-08-09 12:29:01,00313
2020-08-09 12:29:10,00314
2020-08-09 12:29:32,00315
2020-08-09 12:29:44,00316
2020-08-09 12:29:57,00317
2020-08-09 12:30:38,00318
2020-08-09 12:31:03,00319
2020-08-09 12:31:04,00320
2020-08-09 12:31:17,00321
2020-08-09 12:32:00,00322
2020-08-09 12:33:21,00323
2020-08-09 12:34:03,00324
2020-08-09 12:34:15,00325
2020-08-09 12:34:42,00326
2020-08-09 12:34:55,00327
2020-08-09 12:35:21,00328
2020-08-09 12:35:41,00329
2020-08-09 12:35:41,00330
2020-08-09 12:36:14,00331
2020-08-09 12:36:16,00332
2020-08-09 12:36:18,00333
2020-08-09 12:37:12,00334
2020-08-09 12:37:12,00335
2020-08-09 12:37:45,00336
2020-08-09 12:39:00,00337
2020-08-09 12:39:05,00338
2020-08-09 12:39:21,00339
2020-08-09 12:39:33,00340
2020-08-09 12:39:56,00341
2020-08-09 12:40:08,00342
2020-08-09 12:40:28,00343
2020-08-09 12:40:36,00344
2020-08-09 12:41:03,00345
2020-08-09 12:41:17,00346
2020-08-09 12:41:50,00347
2020-08-09 12:42:19,00348
2020-08-09 12:42:21,00349
2020-08-09 12:42:36,00350
2020-08-09 12:42:37,00351
2020-08-09 12:42:57,00352
2020-08-09 12:43:17,00353
2020-08-09 12:43:22,00354
2020-08-09 12:44:39,00355
2020-08-09 12:45:08,00356
2020-08-09 12:45:27,00357
2020-08-09 12:46:05,00358
2020-08-09 12:46:20,00359
2020-08-09 12:46:26,00360
2020-08-09 12:46:27,00361
2020-08-09 12:46:49,00362
2020-08-09 12:46:57,00363
2020-08-09 12:47:05,00364
2020-08-09 12:47:18,00365
2020-08-09 12:47:20,00366
2020-08-09 12:47:31,00367
2020-08-09 12:48:15,00368
2020-08-09 12:48:37,00369
2020-08-09 12:48:38,00370
2020-08-09 12:48:47,00371
2020-08-09 12:49:06,00372
2020-08-09 12:50:21,00373
2020-08-09 12:50:28,00374
2020-08-09 12:51:12,00375
2020-08-09 12:51:42,00376
2020-08-09 12:52:00,00377
2020-08-09 12:52:26,00378
2020-08-09 12:52:42,00379
2020-08-09 12:52:46,00380
2020-08-09 12:53:03,00381
2020-08-09 12:54:08,00382
2020-08-09 12:55:08,00383
2020-08-09 12:55:35,00384
2020-08-09 12:56:11,00385
2020-08-09 12:56:28,00386
2020-08-09 12:56:52,00387
2020-08-09 12:57:05,00388
2020-08-09 12:58:32,00389
2020-08-09 13:00:16,00390
2020-08-09 13:00:21,00391
2020-08-09 13:00:21,00392
2020-08-09 13:00:51,00393
2020-08-09 13:00:58,00394
2020-08-09 13:01:52,00395
2020-08-09 13:02:02,00396
2020-08-09 13:02:38,00397
2020-08-09 13:02:38,00398
2020-08-09 13:03:08,00399
2020-08-09 13:03:35,00400
2020-08-09 13:06:54,00401
2020-08-09 13:07:15,00402
2020-08-09 13:07:31,00403
2020-08-09 13:08:41,00404
2020-08-09 13:08:46,00405
2020-08-09 13:09:31,00406
2020-08-09 13:09:36,00407
2020-08-09 13:09:43,00408
2020-08-09 13:10:17,00409
2020-08-09 13:10:39,00410
2020-08-09 13:11:00,00411
2020-08-09 13:11:10,00412
2020-08-09 13:11:26,00413
2020-08-09 13:11:53,00414
2020-08-09 13:12:35,00415
2020-08-09 13:13:07,00416
2020-08-09 13:13:16,00417
2020-08-09 13:13:17,00418
2020-08-09 13:13:34,00419
2020-08-09 13:14:04,00420
2020-08-09 13:14:08,00421
2020-08-09 13:14:32,00422
2020-08-09 13:15:10,00423
2020-08-09 13:15:40,00424
2020-08-09 13:16:17,00425
2020-08-09 13:16:30,00426
2020-08-09 13:17:14,00427
2020-08-09 13:17:35,00428
2020-08-09 13:17:52,00429
2020-08-09 13:18:35,00430
2020-08-09 13:23:22,00431
2020-08-09 13:23:22,00432
2020-08-09 13:23:22,00433
2020-08-09 13:23:22,00434
2020-08-09 13:23:22,00435
2020-08-09 13:23:23,00436
2020-08-09 13:23:23,00437
2020-08-09 13:23:24,00438
2020-08-09 13:23:24,00439
2020-08-09 13:23:24,00440
2020-08-09 13:23:47,00441
2020-08-09 13:24:31,00442
2020-08-09 13:24:47,00443
2020-08-09 13:27:17,00444
2020-08-09 13:27:39,00445
2020-08-09 13:27:47,00446
2020-08-09 13:27:50,00447
2020-08-09 13:27:56,00448
2020-08-09 13:28:05,00449
2020-08-09 13:28:20,00450
2020-08-09 13:28:41,00451
2020-08-09 13:28:48,00452
2020-08-09 13:28:57,00453
2020-08-09 13:29:07,00454
2020-08-09 13:30:25,00455
2020-08-09 13:30:34,00456
2020-08-09 13:30:41,00457
2020-08-09 13:31:06,00458
2020-08-09 13:32:01,00459
2020-08-09 13:32:10,00460
2020-08-09 13:32:16,00461
2020-08-09 13:32:25,00462
2020-08-09 13:32:55,00463
2020-08-09 13:33:10,00464
2020-08-09 13:33:15,00465
2020-08-09 13:33:22,00466
2020-08-09 13:34:03,00467
2020-08-09 13:34:03,00468
2020-08-09 13:34:47,00469
2020-08-09 13:35:12,00470
2020-08-09 13:35:28,00471
2020-08-09 13:37:53,00472
2020-08-09 13:37:56,00473
2020-08-09 13:38:52,00474
2020-08-09 13:39:04,00475
2020-08-09 13:40:30,00476
2020-08-09 13:40:48,00477
2020-08-09 13:42:13,00478
2020-08-09 13:42:46,00479
2020-08-09 13:43:15,00480
2020-08-09 13:43:20,00481
2020-08-09 13:43:39,00482
2020-08-09 13:44:07,00483
2020-08-09 13:44:43,00484
2020-08-09 13:45:37,00485
2020-08-09 13:45:39,00486
2020-08-09 13:46:09,00487
2020-08-09 13:46:58,00488
2020-08-09 13:48:00,00489
2020-08-09 13:48:16,00490
2020-08-09 13:52:54,00491
2020-08-09 13:53:18,00492
2020-08-09 13:53:46,00493
2020-08-09 13:54:38,00494
2020-08-09 13:54:55,00495
2020-08-09 13:55:14,00496
2020-08-09 13:55:50,00497
2020-08-09 14:02:53,00498
2020-08-09 14:03:01,00499
2020-08-09 14:03:59,00500
2020-08-09 14:03:59,00501
2020-08-09 14:04:22,00502
2020-08-09 14:04:24,00503
2020-08-09 14:04:50,00504
2020-08-09 14:04:51,00505
2020-08-09 14:05:07,00506
2020-08-09 14:05:35,00507
2020-08-09 14:06:19,00508
2020-08-09 14:07:06,00509
2020-08-09 14:07:15,00510
2020-08-09 14:08:21,00511
2020-08-09 14:08:21,00512
2020-08-09 14:08:39,00513
2020-08-09 14:09:49,00514
2020-08-09 14:11:13,00515
2020-08-09 14:11:34,00516
2020-08-09 14:12:37,00517
2020-08-09 14:17:15,00518
2020-08-09 14:17:15,00519
2020-08-09 14:17:15,00520
2020-08-09 14:17:35,00521
2020-08-09 14:18:29,00522
2020-08-09 14:18:29,00523
2020-08-09 14:18:31,00524
2020-08-09 14:19:28,00525
2020-08-09 14:19:28,00526
2020-08-09 14:19:32,00527
2020-08-09 14:21:12,00528
2020-08-09 14:21:12,00529
2020-08-09 14:22:21,00530
2020-08-09 14:23:19,00531
2020-08-09 14:25:04,00532
2020-08-09 14:25:09,00533
2020-08-09 14:25:31,00534
2020-08-09 14:25:39,00535
2020-08-09 14:27:31,00536
2020-08-09 14:28:04,00537
2020-08-09 14:28:44,00538
2020-08-09 14:29:03,00539
2020-08-09 14:30:12,00540
2020-08-09 14:31:33,00541
2020-08-09 14:33:20,00542
2020-08-09 14:36:39,00543
2020-08-09 14:37:08,00544
2020-08-09 14:37:28,00545
2020-08-09 14:37:35,00546
2020-08-09 14:38:29,00547
2020-08-09 14:38:29,00548
2020-08-09 14:39:08,00549
2020-08-09 14:39:27,00550
2020-08-09 14:40:44,00551
2020-08-09 14:41:53,00552
2020-08-09 14:42:39,00553
2020-08-09 14:44:31,00554
2020-08-09 14:44:32,00555
2020-08-09 14:46:02,00556
2020-08-09 14:47:42,00557
2020-08-09 14:55:06,00558
2020-08-09 14:55:21,00559
2020-08-09 14:55:42,00560
2020-08-09 14:55:48,00561
2020-08-09 14:56:26,00562
2020-08-09 14:56:57,00563
2020-08-09 14:57:09,00564
2020-08-09 14:57:41,00565
2020-08-09 14:58:01,00566
2020-08-09 14:58:10,00567
2020-08-09 14:59:32,00568
2020-08-09 15:00:01,00569
2020-08-09 15:00:19,00570
2020-08-09 15:00:41,00571
2020-08-09 15:01:17,00572
2020-08-09 15:01:34,00573
2020-08-09 15:01:50,00574
2020-08-09 15:03:51,00575
2020-08-09 15:03:57,00576
2020-08-09 15:04:41,00577
2020-08-09 15:05:01,00578
2020-08-09 15:05:12,00579
2020-08-09 15:05:54,00580
2020-08-09 15:07:02,00581
2020-08-09 15:07:28,00582
2020-08-09 15:08:37,00583
2020-08-09 15:08:41,00584
2020-08-09 15:08:50,00585
2020-08-09 15:08:56,00586
2020-08-09 15:09:15,00587
2020-08-09 15:09:33,00588
2020-08-09 15:09:44,00589
2020-08-09 15:10:03,00590
2020-08-09 15:10:19,00591
2020-08-09 15:10:25,00592
2020-08-09 15:10:42,00593
2020-08-09 15:11:29,00594
2020-08-09 15:11:29,00595
2020-08-09 15:12:03,00596
2020-08-09 15:14:30,00597
2020-08-09 15:14:33,00598
2020-08-09 15:15:46,00599
2020-08-09 15:16:41,00600
2020-08-09 15:17:29,00601
2020-08-09 15:21:41,00602
2020-08-09 15:22:38,00603
2020-08-09 15:22:47,00604
2020-08-09 15:24:34,00605
2020-08-09 15:24:54,00606
2020-08-09 15:24:58,00607
2020-08-09 15:25:25,00608
2020-08-09 15:25:32,00609
2020-08-09 15:25:49,00610
2020-08-09 15:26:59,00611
2020-08-09 15:27:06,00612
2020-08-09 15:28:07,00613
2020-08-09 15:28:29,00614
2020-08-09 15:29:10,00615
2020-08-09 15:29:42,00616
2020-08-09 15:30:04,00617
2020-08-09 15:30:42,00618
2020-08-09 15:31:49,00619
2020-08-09 15:33:43,00620
2020-08-09 15:34:09,00621
2020-08-09 15:34:16,00622
2020-08-09 15:34:42,00623
2020-08-09 15:34:52,00624
2020-08-09 15:35:39,00625
2020-08-09 15:35:48,00626
2020-08-09 15:36:23,00627
2020-08-09 15:36:23,00628
2020-08-09 15:36:31,00629
2020-08-09 15:42:08,00630
2020-08-09 15:42:13,00631
2020-08-09 15:43:07,00632
2020-08-09 15:44:10,00633
2020-08-09 15:44:19,00634
2020-08-09 15:44:24,00635
2020-08-09 15:44:41,00636
2020-08-09 15:46:21,00637
2020-08-09 15:46:48,00638
2020-08-09 15:48:18,00639
2020-08-09 15:48:46,00640
2020-08-09 15:48:51,00639
2020-08-09 15:48:51,00638
2020-08-09 15:48:53,00639
2020-08-09 15:48:54,00640
2020-08-09 15:50:35,00641
2020-08-09 15:51:02,00642
2020-08-09 15:51:30,00643
2020-08-09 15:51:36,00644
2020-08-09 15:51:47,00645
2020-08-09 15:52:13,00646
2020-08-09 15:54:20,00647
2020-08-09 15:54:24,00648
2020-08-09 15:54:58,00649
2020-08-09 15:57:56,00650
2020-08-09 15:58:20,00651
2020-08-09 15:58:59,00652
2020-08-09 15:59:27,00653
2020-08-09 15:59:47,00654
2020-08-09 16:00:25,00655
2020-08-09 16:01:04,00656
2020-08-09 16:03:44,00657
2020-08-09 16:03:44,00658
2020-08-09 16:04:58,00659
2020-08-09 16:05:11,00660
2020-08-09 16:05:28,00661
2020-08-09 16:06:23,00662
2020-08-09 16:06:40,00663
2020-08-09 16:07:18,00664
2020-08-09 16:09:07,00665
2020-08-09 16:13:44,00666
2020-08-09 16:14:02,00667
2020-08-09 16:14:43,00668
2020-08-09 16:16:29,00669
2020-08-09 16:18:36,00670
2020-08-09 16:18:46,00671
2020-08-09 16:19:20,00672
2020-08-09 16:19:22,00673
2020-08-09 16:19:41,00672
2020-08-09 16:19:47,00673
2020-08-09 16:20:00,00674
2020-08-09 16:20:09,00675
2020-08-09 16:20:14,00676
2020-08-09 16:20:24,00677
2020-08-09 16:21:00,00678
2020-08-09 16:21:25,00679
2020-08-09 16:24:49,00680
2020-08-09 16:24:50,00681
2020-08-09 16:24:50,00682
2020-08-09 16:25:38,00683
2020-08-09 16:29:06,00684
2020-08-09 16:29:17,00685
2020-08-09 16:29:59,00686
2020-08-09 16:30:20,00687
2020-08-09 16:30:33,00688
2020-08-09 16:30:47,00689
2020-08-09 16:31:07,00690
2020-08-09 16:31:30,00691
2020-08-09 16:32:47,00692
2020-08-09 16:33:01,00693
2020-08-09 16:33:55,00694
2020-08-09 16:36:59,00695
2020-08-09 16:37:00,00696
2020-08-09 16:37:00,00697
2020-08-09 16:37:17,00698
2020-08-09 16:38:38,00699
2020-08-09 16:38:38,00700
2020-08-09 16:40:19,00701
2020-08-09 16:41:19,00702
2020-08-09 16:42:48,00703
2020-08-09 16:43:06,00704
2020-08-09 16:43:41,00705
2020-08-09 16:43:45,00706
2020-08-09 16:44:46,00707
2020-08-09 16:45:04,00708
2020-08-09 16:45:51,00709
2020-08-09 16:46:34,00710
2020-08-09 16:46:54,00711
2020-08-09 16:48:58,00712
2020-08-09 16:50:01,00713
2020-08-09 16:50:01,00714
2020-08-09 16:52:49,00715
2020-08-09 16:53:31,00716
2020-08-09 16:53:40,00717
2020-08-09 16:56:40,00718
2020-08-09 16:57:17,00719
2020-08-09 16:57:52,00720
2020-08-09 16:57:57,00721
2020-08-09 16:58:04,00722
2020-08-09 16:59:43,00723
2020-08-09 17:00:59,00724
2020-08-09 17:01:07,00725
2020-08-09 17:01:16,00726
2020-08-09 17:01:24,00727
2020-08-09 17:05:01,00728
2020-08-09 17:07:12,00729
2020-08-09 17:07:52,00730
2020-08-09 17:08:04,00731
2020-08-09 17:08:20,00732
2020-08-09 17:08:36,00733
2020-08-09 17:08:52,00734
2020-08-09 17:09:54,00735
2020-08-09 17:10:03,00736
2020-08-09 17:10:03,00737
2020-08-09 17:10:40,00736
2020-08-09 17:10:41,00735
2020-08-09 17:10:42,00736
2020-08-09 17:10:42,00737
2020-08-09 17:10:46,00738
2020-08-09 17:10:58,00739
2020-08-09 17:11:47,00740
2020-08-09 17:12:49,00741
2020-08-09 17:12:59,00742
2020-08-09 17:13:00,00743
2020-08-09 17:13:21,00744
2020-08-09 17:13:32,00745
2020-08-09 17:13:46,00746
2020-08-09 17:14:15,00747
2020-08-09 17:14:43,00748
2020-08-09 17:15:13,00749
2020-08-09 17:15:13,00750
2020-08-09 17:15:58,00751
2020-08-09 17:19:10,00752
2020-08-09 17:19:17,00753
2020-08-09 17:19:36,00754
2020-08-09 17:19:59,00755
2020-08-09 17:21:25,00756
2020-08-09 17:23:21,00757
2020-08-09 17:23:27,00758
2020-08-09 17:23:32,00759
2020-08-09 17:25:26,00760
2020-08-09 17:26:33,00761
2020-08-09 17:28:15,00762
2020-08-09 17:28:19,00763
2020-08-09 17:28:40,00764
2020-08-09 17:28:44,00765
2020-08-09 17:28:53,00766
2020-08-09 17:29:56,00767
2020-08-09 17:30:17,00768
2020-08-09 17:30:26,00769
2020-08-09 17:30:48,00770
2020-08-09 17:31:35,00771
2020-08-09 17:31:35,00772
2020-08-09 17:32:14,00773
2020-08-09 17:32:58,00774
2020-08-09 17:34:13,00775
2020-08-09 17:35:18,00776
2020-08-09 17:35:38,00777
2020-08-09 17:36:38,00778
2020-08-09 17:38:11,00779
2020-08-09 17:38:38,00780
2020-08-09 17:39:08,00781
2020-08-09 17:39:33,00782
2020-08-09 17:39:44,00783
2020-08-09 17:41:24,00784
2020-08-09 17:44:35,00785
2020-08-09 17:45:15,00786
2020-08-09 17:45:35,00787
2020-08-09 17:45:35,00788
2020-08-09 17:47:10,00789
2020-08-09 17:47:12,00790
2020-08-09 17:47:23,00791
2020-08-09 17:47:54,00792
2020-08-09 17:48:21,00793
2020-08-09 17:48:55,00794
2020-08-09 17:49:18,00795
2020-08-09 17:49:19,00796
2020-08-09 17:50:05,00797
2020-08-09 17:51:07,00798
2020-08-09 17:52:07,00799
2020-08-09 17:52:16,00800
2020-08-09 17:53:08,00801
2020-08-09 17:53:14,00802
2020-08-09 17:53:42,00803
2020-08-09 17:53:52,00804
2020-08-09 17:54:06,00805
2020-08-09 17:54:08,00806
2020-08-09 17:54:45,00807
2020-08-09 17:54:46,00808
2020-08-09 17:59:33,00809
2020-08-09 17:59:34,00810
2020-08-09 18:00:35,00811
2020-08-09 18:00:39,00812
2020-08-09 18:00:46,00813
2020-08-09 18:00:52,00812
2020-08-09 18:01:06,00813
2020-08-09 18:01:42,00814
2020-08-09 18:03:04,00815
2020-08-09 18:03:57,00816
2020-08-09 18:03:58,00817
2020-08-09 18:04:21,00818
2020-08-09 18:04:30,00819
2020-08-09 18:05:58,00820
2020-08-09 18:06:04,00821
2020-08-09 18:06:40,00822
2020-08-09 18:07:05,00823
2020-08-09 18:07:36,00824
2020-08-09 18:07:41,00825
2020-08-09 18:08:38,00826
2020-08-09 18:09:08,00827
2020-08-09 18:11:00,00828
2020-08-09 18:11:29,00829
2020-08-09 18:12:01,00830
2020-08-09 18:12:05,00831
2020-08-09 18:12:35,00832
2020-08-09 18:12:46,00833
2020-08-09 18:13:19,00834
2020-08-09 18:13:26,00835
2020-08-09 18:13:36,00836
2020-08-09 18:14:05,00837
2020-08-09 18:14:18,00838
2020-08-09 18:14:35,00839
2020-08-09 18:14:44,00840
2020-08-09 18:15:04,00841
2020-08-09 18:16:44,00842
2020-08-09 18:17:36,00843
2020-08-09 18:19:20,00844
2020-08-09 18:19:35,00845
2020-08-09 18:19:55,00846
2020-08-09 18:20:04,00847
2020-08-09 18:20:53,00848
2020-08-09 18:27:08,00849
2020-08-09 18:27:08,00850
2020-08-09 18:27:09,00851
2020-08-09 18:32:05,00852
2020-08-09 18:32:06,00853
2020-08-09 18:32:38,00854
2020-08-09 18:32:38,00855
2020-08-09 18:32:39,00856
2020-08-09 18:33:15,00857
2020-08-09 18:33:33,00858
2020-08-09 18:33:51,00859
2020-08-09 18:38:28,00860
2020-08-09 18:38:28,00861
2020-08-09 18:38:29,00862
